"GEOID10","YEAR","GEO_ID","Census_Tract_Name","Total_Population","Total_Asian","Total_HispanicLatino","Total_Black","Total_White","Median_FAMILIES_Income","Total_Occupied_Housing_Units","Owner_occupied_housing_units","Renter_occupied_housing_units","Total_Families","Percent_Below_Poverty_Level_All_Families","Women_15_to_50_years","Women_15_to_50_years_with_poverty_status_determined","Women_15_to_50_yrs_below_100_percent_of_poverty_level","Women_16_to_50_years_LABOR_FORCE_STATUS","Women_16_to_50_years_LABOR_FORCE_STATUS_In_labor_force","Women_15_to_50_yrs_PUBLIC_ASSISTANCE_INCOME_IN_THE_PAST_12_MONTHS_Received_public_assistance_income","Women_with_births_in_the_past_12_months_Number_Women_15_to_50_years","Women_15_to_50_years_High_school_graduate_includes_equivalency","Women_15_to_50_years_Bachelors_degree","total_alaska","total_islander","total_other","new_pop","Prop_Asian","Prop_Hispanic_Latino","Prop_Black","Prop_White","Prop_Owner","Prop_Renter","Prop_women15to50","Prop_PovertyStatusDetermined_women15to50","Prop_Below100percPoverty_women15to50","Prop_ReceivedPublicAssistanceIncome_women15to50","Prop_InLaborForce_women16to50","Prop_BirthsInPast12Months_women15to50","Prop_HighschoolGrad_women15to50","Prop_BachelorsDegree_women15to50","violent","nonviolent","Total","violent_rate","nonviolent_rate","imm_dang","unsafe","violation"
"42101000700",2014,"1400000US42101000700","Census Tract 7, Philadelphia County, Pennsylvania",3097,680,222,342,2037,"103162",2101,520,1581,341,"4.7",1034,1031,391,1034,611,0,0,20,546,0,0,0,3059,0.2222949,0.07257274,0.1118012,0.6659039,0.2475012,0.7524988,0.338019,0.9970986,0.3792435,0,0.5909091,0,0.01934236,0.5280464,117,583,3097,3777.84953180497,18824.6690345496,NA,0,120
"42101000700",2015,"1400000US42101000700","Census Tract 7, Philadelphia County, Pennsylvania",3241,749,274,357,2078,"112607",2167,600,1567,427,"3.7",1077,1074,313,1077,757,0,0,80,532,0,0,0,3184,0.2352387,0.08605528,0.1121231,0.6526382,0.2768805,0.7231195,0.3382538,0.9972145,0.2914339,0,0.7028784,0,0.07428041,0.4939647,129,510,3241,3980.25300833076,15735.8839864239,NA,0,102
"42101000700",2016,"1400000US42101000700","Census Tract 7, Philadelphia County, Pennsylvania",3254,621,287,411,2138,"127500",2277,540,1737,300,"4.7",1205,1203,321,1205,886,0,0,79,707,0,10,0,3180,0.195283,0.09025157,0.1292453,0.672327,0.2371542,0.7628458,0.3789308,0.9983402,0.2668329,0,0.7352697,0,0.06556017,0.586722,135,514,3254,4148.74001229256,15795.9434542102,NA,0,58
"42101000700",2017,"1400000US42101000700","Census Tract 7, Philadelphia County, Pennsylvania",3451,614,293,539,2220,"133929",2429,604,1825,318,"4.4",1310,1310,241,1310,1007,0,0,73,740,0,8,0,3381,0.1816031,0.08666075,0.1594203,0.6566105,0.248662,0.751338,0.3874593,1,0.1839695,0,0.7687023,0,0.05572519,0.5648855,153,674,3451,4433.49753694581,19530.5708490293,NA,2,41
"42101000801",2010,"1400000US42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania",1562,186,59,76,1188,"184145",1016,278,738,192,"0.0",425,425,30,425,337,0,0,29,253,0,0,0,1450,0.1282759,0.04068966,0.05241379,0.8193103,0.273622,0.726378,0.2931034,1,0.07058824,0,0.7929412,0,0.06823529,0.5952941,14,44,1510,927.152317880795,2913.90728476821,NA,NA,11
"42101000801",2011,"1400000US42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania",1515,202,12,52,1188,"222813",982,307,675,185,"0.0",487,487,70,487,327,0,0,17,257,0,0,0,1442,0.1400832,0.008321775,0.03606103,0.8238558,0.3126273,0.6873727,0.3377254,1,0.1437372,0,0.6714579,0,0.0349076,0.5277207,11,32,1515,726.072607260726,2112.21122112211,NA,NA,19
"42101000801",2012,"1400000US42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania",1713,179,5,66,1301,"168274",1014,307,707,325,"2.5",591,591,90,591,432,0,0,28,207,0,0,111,1657,0.1080266,0.003017502,0.03983102,0.7851539,0.3027613,0.6972387,0.3566687,1,0.1522843,0,0.7309645,0,0.04737733,0.3502538,8,45,1713,467.016929363689,2626.97022767075,NA,NA,15
"42101000801",2013,"1400000US42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania",1562,210,47,122,1321,"162153",1060,265,795,311,"2.6",645,645,112,645,486,0,0,0,233,0,0,58,1711,0.1227352,0.02746932,0.07130333,0.7720631,0.25,0.75,0.3769725,1,0.1736434,0,0.7534884,0,0,0.3612403,10,25,1729,578.368999421631,1445.92249855408,NA,NA,25
"42101000801",2014,"1400000US42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania",1764,129,60,224,1327,"172717",962,241,721,281,"2.8",693,693,124,693,519,0,3,0,270,0,0,67,1747,0.07384087,0.03434459,0.1282198,0.7595879,0.2505198,0.7494802,0.39668,1,0.1789322,0,0.7489177,0.004329004,0,0.3896104,10,33,1764,566.893424036281,1870.74829931973,NA,NA,17
"42101000801",2015,"1400000US42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania",1692,69,83,180,1355,"173393",927,233,694,277,"3.2",668,668,149,668,484,0,6,0,261,0,0,64,1668,0.04136691,0.04976019,0.1079137,0.8123501,0.2513484,0.7486516,0.4004796,1,0.2230539,0,0.7245509,0.008982036,0,0.3907186,6,29,1692,354.609929078014,1713.94799054374,NA,NA,23
"42101000801",2016,"1400000US42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania",1588,113,115,148,1223,"175588",907,214,693,276,"2.5",565,565,83,565,476,0,12,0,195,0,0,86,1570,0.07197452,0.07324841,0.09426752,0.7789809,0.2359427,0.7640573,0.3598726,1,0.1469027,0,0.8424779,0.02123894,0,0.3451327,9,26,1588,566.750629722922,1637.27959697733,NA,NA,9
"42101000801",2017,"1400000US42101000801","Census Tract 8.01, Philadelphia County, Pennsylvania",1407,83,132,134,1174,"164792",797,223,574,173,"0.0",477,477,75,477,379,0,33,0,221,0,0,6,1397,0.05941303,0.09448819,0.09591983,0.8403722,0.2797992,0.7202008,0.341446,1,0.1572327,0,0.7945493,0.06918239,0,0.4633124,8,20,1407,568.585643212509,1421.46410803127,NA,NA,7
"42101000803",2010,"1400000US42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania",3601,455,169,27,3107,"186000",2569,1115,1454,594,"0.0",1161,1161,229,1155,908,0,0,33,430,73,0,39,3701,0.1229397,0.04566333,0.007295326,0.8395028,0.434021,0.565979,0.313699,1,0.1972438,0,0.7861472,0,0.02842377,0.3703704,35,104,3701,945.69035395839,2810.05133747636,NA,0,47
"42101000803",2011,"1400000US42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania",3764,385,113,32,3276,"171543",2637,1172,1465,682,"7.0",1112,1112,142,1099,873,0,0,18,530,71,0,0,3764,0.1022848,0.03002125,0.008501594,0.8703507,0.4444444,0.5555556,0.2954304,1,0.1276978,0,0.7943585,0,0.01618705,0.4766187,29,112,3764,770.456960680128,2975.55791710946,NA,0,40
"42101000803",2012,"1400000US42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania",3680,294,110,17,3307,"175969",2602,1110,1492,648,"6.9",1181,1181,179,1165,861,0,0,9,646,62,0,0,3680,0.0798913,0.0298913,0.004619565,0.8986413,0.4265949,0.5734051,0.3209239,1,0.1515665,0,0.7390558,0,0.00762066,0.5469941,36,103,3680,978.260869565217,2798.91304347826,NA,1,35
"42101000803",2013,"1400000US42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania",3601,265,45,16,3125,"177619",2509,1006,1503,488,"10.7",1211,1211,312,1211,799,0,0,60,690,106,0,0,3512,0.07545558,0.01281321,0.004555809,0.8898064,0.4009566,0.5990434,0.3448178,1,0.2576383,0,0.6597853,0,0.04954583,0.569777,23,106,3556,646.794150731159,2980.87739032621,NA,0,52
"42101000803",2014,"1400000US42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania",3688,186,85,17,3343,"116875",2498,978,1520,564,"10.6",1210,1210,320,1192,776,0,0,90,628,88,0,0,3634,0.05118327,0.0233902,0.004678041,0.9199229,0.3915132,0.6084868,0.3329664,1,0.2644628,0,0.6510067,0,0.07438017,0.5190083,29,81,3688,786.334056399132,2196.31236442516,NA,1,71
"42101000803",2015,"1400000US42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania",3532,226,38,17,3202,"117237",2378,939,1439,530,"10.2",1243,1243,259,1226,930,16,22,46,808,6,0,0,3451,0.06548826,0.0110113,0.004926108,0.927847,0.3948696,0.6051304,0.3601855,1,0.2083669,0.01287208,0.7585644,0.01769912,0.03700724,0.6500402,26,76,3532,736.126840317101,2151.75537938845,NA,0,53
"42101000803",2016,"1400000US42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania",3569,426,62,17,3015,"119226",2294,826,1468,523,"1.1",1209,1209,201,1195,942,16,17,20,794,12,0,0,3470,0.1227666,0.01786744,0.004899135,0.8688761,0.3600697,0.6399303,0.348415,1,0.1662531,0.01323408,0.7882845,0.01406121,0.0165426,0.6567411,26,72,3569,728.495376856262,2017.37181283273,NA,0,37
"42101000803",2017,"1400000US42101000803","Census Tract 8.03, Philadelphia County, Pennsylvania",3003,331,76,66,2493,"130038",1837,651,1186,483,"2.1",1066,1066,195,1051,856,14,22,34,600,9,0,0,2899,0.1141773,0.02621594,0.02276647,0.8599517,0.3543821,0.6456179,0.367713,1,0.1829268,0.01313321,0.8144624,0.0206379,0.03189493,0.5628518,28,59,3003,932.400932400932,1964.70196470196,NA,2,18
"42101000804",2010,"1400000US42101000804","Census Tract 8.04, Philadelphia County, Pennsylvania",3609,305,26,0,2454,"82083",2075,445,1630,383,"12.0",1116,1116,255,1102,864,16,13,0,628,59,0,28,2846,0.107168,0.009135629,0,0.8622628,0.2144578,0.7855422,0.3921293,1,0.2284946,0.01433692,0.784029,0.01164875,0,0.562724,84,286,2891,2905.56900726392,9892.77066758907,NA,0,35
"42101000804",2011,"1400000US42101000804","Census Tract 8.04, Philadelphia County, Pennsylvania",3054,336,446,0,2623,"118204",2157,440,1717,458,"9.6",1000,1000,206,989,697,14,126,0,636,28,0,15,3002,0.1119254,0.1485676,0,0.8737508,0.203987,0.796013,0.3331113,1,0.206,0.014,0.7047523,0.126,0,0.636,82,354,3054,2685.00327439424,11591.3555992141,NA,0,75
"42101000804",2012,"1400000US42101000804","Census Tract 8.04, Philadelphia County, Pennsylvania",3224,298,386,73,2765,"116250",2244,474,1770,468,"7.7",963,963,210,951,712,14,83,0,686,29,0,12,3177,0.09379918,0.1214983,0.02297765,0.8703179,0.2112299,0.7887701,0.3031161,1,0.2180685,0.0145379,0.7486856,0.08618899,0,0.7123572,85,285,3224,2636.47642679901,8839.95037220844,NA,0,86
"42101000804",2013,"1400000US42101000804","Census Tract 8.04, Philadelphia County, Pennsylvania",3609,383,400,80,3004,"123361",2450,530,1920,550,"6.0",1084,1084,156,1070,872,14,68,0,618,29,0,13,3509,0.1091479,0.1139926,0.02279852,0.8560844,0.2163265,0.7836735,0.3089199,1,0.1439114,0.01291513,0.8149533,0.06273063,0,0.5701107,57,269,3560,1601.12359550562,7556.1797752809,NA,0,92
"42101000804",2014,"1400000US42101000804","Census Tract 8.04, Philadelphia County, Pennsylvania",3785,407,511,99,3195,"138352",2557,642,1915,604,"0.0",1133,1133,101,1133,940,14,78,0,652,42,0,0,3743,0.1087363,0.1365215,0.02644937,0.8535934,0.2510755,0.7489245,0.3026984,1,0.08914387,0.01235658,0.8296558,0.06884378,0,0.5754634,71,228,3785,1875.82562747688,6023.77807133421,NA,0,107
"42101000804",2015,"1400000US42101000804","Census Tract 8.04, Philadelphia County, Pennsylvania",3746,509,509,169,3035,"138205",2426,596,1830,646,"0.0",1124,1124,86,1124,928,0,99,0,652,13,0,13,3739,0.1361327,0.1361327,0.04519925,0.8117144,0.2456719,0.7543281,0.3006151,1,0.07651246,0,0.8256228,0.08807829,0,0.5800712,72,216,3746,1922.05018686599,5766.15056059797,NA,1,39
"42101000804",2016,"1400000US42101000804","Census Tract 8.04, Philadelphia County, Pennsylvania",4082,452,283,134,3469,"156528",2587,574,2013,692,"0.0",1431,1431,240,1431,1128,0,35,24,731,13,0,14,4082,0.11073,0.06932876,0.03282705,0.8498285,0.2218786,0.7781214,0.3505634,1,0.1677149,0,0.78826,0.02445842,0.01677149,0.5108316,107,210,4082,2621.26408623224,5144.53699167075,NA,0,32
"42101000804",2017,"1400000US42101000804","Census Tract 8.04, Philadelphia County, Pennsylvania",4727,628,289,84,3924,"157132",3085,863,2222,871,"2.2",1505,1505,241,1505,1180,0,53,27,724,14,0,45,4695,0.1337593,0.06155485,0.01789137,0.8357827,0.2797407,0.7202593,0.3205538,1,0.1601329,0,0.7840532,0.03521595,0.0179402,0.4810631,88,254,4727,1861.64586418447,5373.38692616882,NA,0,19
"42101000901",2010,"1400000US42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania",2276,150,0,184,1471,"105625",1312,247,1065,207,"0.0",801,801,259,801,629,0,0,55,348,0,0,0,1805,0.08310249,0,0.1019391,0.8149584,0.1882622,0.8117378,0.4437673,1,0.3233458,0,0.7852684,0,0.06866417,0.4344569,110,192,1805,6094.18282548477,10637.1191135734,NA,NA,25
"42101000901",2011,"1400000US42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania",1848,292,24,197,1359,"89667",1284,211,1073,212,"0.0",828,828,247,828,600,0,0,72,268,0,0,0,1848,0.1580087,0.01298701,0.1066017,0.7353896,0.1643302,0.8356698,0.4480519,1,0.2983092,0,0.7246377,0,0.08695652,0.3236715,114,166,1848,6168.83116883117,8982.68398268398,NA,NA,56
"42101000901",2012,"1400000US42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania",1910,247,45,211,1447,"110481",1305,207,1098,227,"0.0",945,945,219,945,734,0,0,33,351,0,0,5,1910,0.1293194,0.02356021,0.1104712,0.7575916,0.1586207,0.8413793,0.4947644,1,0.231746,0,0.7767196,0,0.03492063,0.3714286,105,201,1910,5497.38219895288,10523.5602094241,NA,NA,51
"42101000901",2013,"1400000US42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania",2276,388,65,147,1415,"70972",1336,139,1197,279,"0.0",969,969,225,969,774,4,0,33,416,0,0,26,1976,0.1963563,0.03289474,0.07439271,0.7160931,0.1040419,0.8959581,0.4903846,1,0.2321981,0.004127967,0.7987616,0,0.03405573,0.4293086,101,216,1976,5111.33603238866,10931.1740890688,NA,NA,61
"42101000901",2014,"1400000US42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania",1853,388,119,158,1263,"46250",1320,46,1274,198,"4.0",882,882,179,882,716,9,7,39,384,0,0,35,1844,0.2104121,0.06453362,0.0856833,0.6849241,0.03484848,0.9651515,0.478308,1,0.2029478,0.01020408,0.8117914,0.007936508,0.04421769,0.4353741,133,227,1853,7177.54991905019,12250.4047490556,NA,NA,76
"42101000901",2015,"1400000US42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania",2081,420,132,148,1424,"45871",1443,101,1342,195,"10.8",931,931,225,931,737,29,2,45,460,0,0,43,2035,0.2063882,0.06486486,0.07272727,0.6997543,0.06999307,0.9300069,0.4574939,1,0.2416756,0.0311493,0.7916219,0.002148228,0.04833512,0.4940924,109,204,2081,5237.86641037963,9802.97933685728,NA,NA,45
"42101000901",2016,"1400000US42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania",2159,365,142,178,1521,"-",1487,100,1387,197,"14.2",993,993,272,993,795,31,2,53,539,0,0,46,2110,0.1729858,0.06729858,0.08436019,0.7208531,0.0672495,0.9327505,0.4706161,1,0.2739174,0.03121853,0.8006042,0.002014099,0.05337362,0.5427996,109,210,2159,5048.63362667902,9726.72533580361,NA,NA,55
"42101000901",2017,"1400000US42101000901","Census Tract 9.01, Philadelphia County, Pennsylvania",1949,346,140,87,1452,"87574",1409,99,1310,175,"14.9",899,899,271,899,729,30,2,51,439,0,0,18,1903,0.1818182,0.07356805,0.04571729,0.7630058,0.0702626,0.9297374,0.472412,1,0.3014461,0.03337041,0.810901,0.002224694,0.0567297,0.4883204,104,225,1949,5336.06977937404,11544.3817342227,NA,NA,24
"42101000902",2010,"1400000US42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania",2773,530,54,169,1519,"101845",1300,165,1135,283,"2.8",819,613,305,819,432,0,0,29,456,0,0,9,2227,0.2379883,0.02424787,0.07588684,0.6820835,0.1269231,0.8730769,0.3677593,0.7484737,0.497553,0,0.5274725,0,0.03540904,0.5567766,35,94,2227,1571.62101481814,4220.92501122586,NA,0,21
"42101000902",2011,"1400000US42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania",2033,450,27,112,1455,"130286",1296,140,1156,254,"0.0",810,627,265,810,433,0,0,11,451,0,0,0,2017,0.2231036,0.01338622,0.05552801,0.7213684,0.1080247,0.8919753,0.4015865,0.7740741,0.4226475,0,0.5345679,0,0.01358025,0.5567901,34,109,2033,1672.40531234629,5361.53467781604,NA,0,35
"42101000902",2012,"1400000US42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania",2367,562,25,90,1691,"166071",1373,150,1223,294,"3.4",735,559,198,735,411,0,0,27,338,0,0,0,2343,0.2398634,0.01067008,0.03841229,0.7217243,0.1092498,0.8907502,0.3137004,0.7605442,0.3542039,0,0.5591837,0,0.03673469,0.4598639,29,107,2367,1225.17955217575,4520.49007182087,NA,0,29
"42101000902",2013,"1400000US42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania",2773,474,43,161,1773,"250,000+",1369,181,1188,303,"1.7",844,594,194,844,513,0,0,28,449,0,0,13,2421,0.1957869,0.01776126,0.06650145,0.732342,0.1322133,0.8677867,0.3486163,0.7037915,0.3265993,0,0.6078199,0,0.03317536,0.5319905,18,86,2457,732.600732600733,3500.2035002035,NA,0,36
"42101000902",2014,"1400000US42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania",2599,515,60,127,1898,"250,000+",1306,189,1117,362,"5.2",883,569,86,883,501,0,0,6,494,0,0,11,2551,0.2018816,0.02352019,0.0497844,0.744022,0.1447167,0.8552833,0.3461388,0.6443941,0.1511424,0,0.5673839,0,0.006795017,0.5594564,27,74,2599,1038.86110042324,2847.24894190073,NA,0,41
"42101000902",2015,"1400000US42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania",2639,512,53,126,1926,"250,000+",1278,174,1104,345,"10.4",969,617,71,969,548,0,0,12,525,0,0,14,2578,0.1986036,0.02055857,0.0488751,0.7470908,0.1361502,0.8638498,0.3758728,0.6367389,0.1150729,0,0.5655315,0,0.0123839,0.5417957,17,80,2639,644.183402804092,3031.45130731338,NA,2,34
"42101000902",2016,"1400000US42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania",2663,501,50,152,1912,"232404",1242,207,1035,359,"13.9",852,509,47,852,458,0,0,10,455,0,0,15,2580,0.194186,0.01937984,0.05891473,0.7410853,0.1666667,0.8333333,0.3302326,0.5974178,0.09233792,0,0.5375587,0,0.01173709,0.5340376,24,66,2663,901.23920390537,2478.40781073977,NA,2,29
"42101000902",2017,"1400000US42101000902","Census Tract 9.02, Philadelphia County, Pennsylvania",2653,487,94,203,1842,"193281",1315,204,1111,341,"7.6",1018,644,78,1018,550,0,0,6,561,20,0,33,2585,0.1883946,0.03636364,0.07852998,0.7125725,0.1551331,0.8448669,0.3938104,0.632613,0.121118,0,0.540275,0,0.00589391,0.5510806,31,71,2653,1168.48850358085,2676.2156049755,NA,0,7
"42101001001",2010,"1400000US42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania",2603,63,52,76,2103,"135109",1424,985,439,470,"1.3",471,471,5,459,385,0,37,33,163,0,0,0,2242,0.02809991,0.02319358,0.03389831,0.9380018,0.6917135,0.3082865,0.2100803,1,0.01061571,0,0.83878,0.07855626,0.07006369,0.3460722,25,73,2256,1108.15602836879,3235.81560283688,NA,NA,14
"42101001001",2011,"1400000US42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania",2295,118,61,31,2146,"204327",1400,1009,391,533,"3.0",394,394,16,394,309,0,26,14,135,0,0,0,2295,0.05141612,0.02657952,0.01350763,0.9350763,0.7207143,0.2792857,0.1716776,1,0.04060914,0,0.784264,0.06598985,0.03553299,0.3426396,21,91,2295,915.032679738562,3965.14161220044,NA,NA,22
"42101001001",2012,"1400000US42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania",2392,111,44,49,2142,"182813",1433,944,489,575,"4.9",511,511,62,511,387,0,29,26,149,0,0,0,2302,0.04821894,0.01911381,0.02128584,0.9304952,0.6587579,0.3412421,0.2219809,1,0.1213307,0,0.7573386,0.05675147,0.05088063,0.2915851,38,100,2392,1588.62876254181,4180.60200668896,NA,NA,33
"42101001001",2013,"1400000US42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania",2603,122,63,69,2296,"202813",1495,918,577,588,"4.4",598,598,87,598,432,0,13,10,206,0,0,0,2487,0.04905509,0.02533172,0.02774427,0.9232006,0.6140468,0.3859532,0.2404503,1,0.1454849,0,0.722408,0.02173913,0.01672241,0.3444816,32,77,2594,1233.61603700848,2968.38858905166,NA,NA,34
"42101001001",2014,"1400000US42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania",2400,138,49,27,2083,"163942",1430,867,563,549,"4.7",559,559,84,559,442,0,0,9,186,0,0,0,2248,0.0613879,0.02179715,0.01201068,0.9266014,0.6062937,0.3937063,0.2486655,1,0.1502683,0,0.7906977,0,0.01610018,0.332737,33,86,2400,1375,3583.33333333333,NA,NA,33
"42101001001",2015,"1400000US42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania",2626,150,26,70,2224,"178523",1459,875,584,582,"1.5",643,643,66,643,513,0,0,9,291,0,0,0,2444,0.0613748,0.0106383,0.02864157,0.9099836,0.5997258,0.4002742,0.2630933,1,0.1026439,0,0.7978227,0,0.01399689,0.4525661,38,71,2626,1447.06778370145,2703.7319116527,NA,NA,14
"42101001001",2016,"1400000US42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania",2664,124,26,64,2296,"146607",1492,928,564,644,"1.6",686,686,68,686,562,0,0,9,303,0,0,0,2484,0.04991948,0.01046699,0.0257649,0.9243156,0.6219839,0.3780161,0.2761675,1,0.09912536,0,0.819242,0,0.01311953,0.441691,20,75,2664,750.750750750751,2815.31531531532,NA,NA,33
"42101001001",2017,"1400000US42101001001","Census Tract 10.01, Philadelphia County, Pennsylvania",2572,137,56,53,2297,"157545",1450,969,481,615,"0.0",627,627,65,627,501,0,0,0,306,0,0,0,2487,0.05508645,0.02251709,0.02131082,0.9236027,0.6682759,0.3317241,0.252111,1,0.1036683,0,0.7990431,0,0,0.4880383,32,78,2572,1244.16796267496,3032.65940902022,NA,NA,13
"42101001002",2010,"1400000US42101001002","Census Tract 10.02, Philadelphia County, Pennsylvania",3612,88,95,71,3282,"171333",1827,1053,774,730,"0.0",1251,1251,179,1251,1138,0,9,0,536,0,0,0,3441,0.02557396,0.02760825,0.02063354,0.9537925,0.5763547,0.4236453,0.3635571,1,0.1430855,0,0.9096723,0.007194245,0,0.4284572,74,221,3476,2128.88377445339,6357.88262370541,NA,1,34
"42101001002",2011,"1400000US42101001002","Census Tract 10.02, Philadelphia County, Pennsylvania",3281,150,164,66,3028,"155677",1769,1022,747,785,"0.0",980,980,178,980,880,0,51,59,342,0,0,0,3244,0.04623921,0.05055487,0.02034525,0.9334155,0.5777275,0.4222725,0.3020962,1,0.1816327,0,0.8979592,0.05204082,0.06020408,0.3489796,85,205,3281,2590.67357512953,6248.09509295946,NA,0,44
"42101001002",2012,"1400000US42101001002","Census Tract 10.02, Philadelphia County, Pennsylvania",3311,171,251,33,3075,"156848",1837,1040,797,802,"1.4",864,864,43,864,734,11,54,53,356,2,0,0,3281,0.05211826,0.07650107,0.01005791,0.9372143,0.5661404,0.4338596,0.2633343,1,0.04976852,0.01273148,0.849537,0.0625,0.06134259,0.412037,54,204,3311,1630.92721232256,6161.28057988523,NA,0,73
"42101001002",2013,"1400000US42101001002","Census Tract 10.02, Philadelphia County, Pennsylvania",3612,232,235,30,3139,"132188",1834,1080,754,878,"2.8",926,926,72,926,827,9,39,47,450,3,0,0,3404,0.06815511,0.06903643,0.008813161,0.9221504,0.5888768,0.4111232,0.2720329,1,0.07775378,0.009719222,0.8930886,0.04211663,0.05075594,0.4859611,70,175,3450,2028.98550724638,5072.46376811594,NA,0,67
"42101001002",2014,"1400000US42101001002","Census Tract 10.02, Philadelphia County, Pennsylvania",3340,213,186,23,3063,"130156",1816,1053,763,893,"2.2",846,846,34,846,738,7,74,47,397,3,0,0,3302,0.06450636,0.0563295,0.006965475,0.9276196,0.5798458,0.4201542,0.2562084,1,0.04018913,0.008274232,0.8723404,0.08747045,0.05555556,0.4692671,44,118,3340,1317.36526946108,3532.93413173653,NA,0,56
